prompt,classes,answer_index
"half close and half open are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"unfiltered and filtered are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"deglomeration and agglomeration are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"sinister and dexter are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"suitable and fit for purpose are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"photopic vision and daylight vision are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"dramatics and histrionics are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"spiral staircase and spiral stairs are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"bad off and well off are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"pay and sell are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"greenline and redline are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"parallel port and parallel interface are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"right handed and left handed are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"renounce and foreswear are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"slop pail and loo are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"day and week are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"irritate and soothe are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"sms and text message are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"raw and sensitive are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"servant and maid are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"windowed and unwindowed are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"butcher and gentle are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"unfannish and fannish are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"syncopal and nonsyncopal are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"sweetbriar and sweetbrier are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"barium sulphate and heavy spar are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"hostile and friendly are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"anti aircraft and archie are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"scd and doctor of science are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"slowness and awkwardness are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"empire and anarchy are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"clear and opaque are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"theme and rheme are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"glaring and blinding are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"none and having are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"gloss and explanation are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"trisphosphate and triphosphate are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"crown and tiara are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"nasalness and nasality are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"disceptation and controversy are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"nominality and nominalness are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"forfeit and win game are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"decreasing and increasing are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"enteroceptor and interoceptor are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"nice and horrible are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"superiority and inferiority are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"flabbergast and baffle are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"sugar mill and cane mill are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"side and back are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"syrian hamster and golden hamster are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"bride price and bride gift are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"undergang and overgang are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"out of shape and in shape are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"unsnib and unfasten are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"bullish and bearish are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"attach and seize are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"cleared and exculpated are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"jail and prison are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"dismount and get on are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"inhale and breathe are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"freedom and slavery are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"occlusion and blockage are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"immiscible and miscible are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"ur science and proto science are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"lend and borrow are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"beneficence and maleficence are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"gray and colorful are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"draba verna and whitlow grass are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"shadowy and shadowed are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"only just and hardly are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"desexualizer and sexualizer are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"forth and reverse are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"pliable and lithy are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"moisturize and dehumidify are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"reflation and disinflation are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"sanatory and sanative are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"air and vacuum are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"outlooking and inspecting are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"mountain alder and white alder are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"molotov cocktail and mollie are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"wound and injury are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"tenebrionid and darkling beetle are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"invaluable and valueless are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"mononucleosis and glandular fever are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"hold and give are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"great and small are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"lane and carriageway are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"unapologetic and apologetic are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"michel montaigne and michel eyquem montaigne are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"laughter and giggle are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"hoarding and billboard are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"hazardously and dangerously are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"homosubspecific and heterosubspecific are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"short sighted and farsighted are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"mana flood and mana screw are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"bobolink and bob lincoln are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"unobjective and unverifiable are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"born and dead are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"unconditionally and in any case are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"covetousness and avarice are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"wood and metal are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"born and dying are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"indigence and affluence are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"torturable and untorturable are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"mountain and land are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"halt and stem are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"unsequestered and sequestered are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"hoagie and sub are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"surcharge and discount are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"live and die are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"forgivably and unpardonably are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"t shirt and jersey are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"current and out of date are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"sweet birch oil and methyl salicylate are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"trinitrotoluene and trinitrotoluol are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"english muffin and breakfast muffin are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"run by and run past are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"uncertain and fitful are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"flood tide and ebb are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"boyscout and scout are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"genus leontodon and leontodon are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"breaking wheel and catherine wheel are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"unsigned and signed are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"uncharming and charming are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"gasogenous and liquidogenous are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"windmeter and wind gauge are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"cleats and spikes are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"procrastination and precrastination are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"penalty spot and penalty mark are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"downgaze and upgaze are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"short sightedness and hyperopia are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"trunkfish and boxfish are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"desalt and salt are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"undo and redo are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"disfavour and favour are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"finite verb and verbal are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"mallorcan and mallorquin are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"reverse genetics and forward genetics are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"dronelike and drony are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"profit and lost are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"congratulate and felicitate are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"microheterogeneity and macroheterogeneity are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"homomolecular and heteromolecular are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"horizontally and vertically are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"defense and offense are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"opportunivore and opportunist are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"off air and on air are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"wifely and wifey are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"triphenylene and isochrysene are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"lyophile and lyophobic are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"iod and ioi are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"hunt and william holman hunt are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"ferocity and fierceness are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"sewer and above are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"tramp's spurge and wild spurge are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"critical and important are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"thou and you are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"ruling and opinion are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"brake and accelerate are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"titanic oxide and titanium dioxide are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"bitty and teensy weensy are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"on screen and off screen are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"cis acting and trans acting are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"suit and become are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"geometric and geometrical are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"homodox and heterodox are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"my lord duke and your grace are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"flybridge and flying bridge are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"backbencher and frontbencher are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"complication and complicatedness are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"nonvolatile and volatile are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"transit declinometer and declinometer are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"astern and ahead are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"coolidge and president coolidge are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"holonymy and meronymy are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"double edged sword and two edged sword are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"giddy and featherbrained are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"microalga and macroalga are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"grudge and forgive are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"work and lazy are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"country and state are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"let me see and let's see are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"glad and cranky are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"retirement and privacy are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"greek church and greek orthodox church are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"connect and apart are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"adventure and lazy are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"nosuh and yassuh are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"fucknigga and fuccboi are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"purcell and henry purcell are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"witch grass and dog grass are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"unabideable and supportable are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"elevate and decrease are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"moirai and moirae are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"mollusc and mollusk are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"altruistic and humane are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"underfix and overfix are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"infravesical and supravesical are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"dustman and bin man are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"entry and access are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"beardedness and beardlessness are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"history and present are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"inflated and bulging are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"relativity theory and relativity are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"parasitemic and aparasitemic are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"tonic and pop are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"stepdaughter and stepson are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"writable and read only are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"quantitatively and qualitatively are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"sub and under are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"sake and rice wine are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"spuriosity and authenticity are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"fantastic and foolish are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"haramization and halalization are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"romance and platonic are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"congo and congo brazzaville are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"phallocratic and gynocratic are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"out of focus and in focus are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"muscicapa grisola and spotted flycatcher are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"warmed and cooled are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"everyday and workaday are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"forgetfulness and oblivion are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"brigadier general and brigadier are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"advisory and mandatory are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"flooded and unflooded are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"bright and inspiring are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"private life and public life are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"tear and rend are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"treble recorder and flageolet are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"massive and dwarf are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"exactly and approximately are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"decay and disintegration are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"sortedness and unsortedness are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"virginia and old dominion are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"steam and dry are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"annoy and wound are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"pawn and queen are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"thiodiphenylamine and phenothiazine are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"white box testing and grey box testing are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"oka and oca are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"prociphilus tessellatus and woolly alder aphid are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"equating and equation are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"also known as and otherwise called are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"confederacy and conspiracy are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"analog and digital are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"grimeless and grimy are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"bobfoc and butterbody are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"prescriptivist and descriptivist are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"inner automorphism and outer automorphism are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"tarzan and tarzan of apes are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"hypersexuality and hyposexuality are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"closet and gay are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"take on and fire are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"sdr and transversal are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"smash and together are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"post and before are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"clutchless manual transmission and automated manual transmission are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"bandura and bandoura are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"virgilia oroboides and keurboom are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"with regret and regretfully are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"pony and big horse are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"heteroerotic and homoerotic are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"antiblackness and problackness are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"inorganic and organic are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"rule and serve are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"inlier and outlier are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"pinnotheres ostreum and oyster crab are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"plough horse and plow horse are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"untypical and typical are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"show and conceal are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"takeover target and target company are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"low resolution and high resolution are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"reply and ignore are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"sweet lime and sweet limetta are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"seawards and landwards are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"downwards and upwards are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"head and feet are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"abash and embolden are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"flunkey and lackey are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"fish and mammal are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"yes'm and no'm are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"distinguishable and mistakable are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"disconfirming and negative are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"unfasten and zip are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"multi platform and single platform are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"viral load and viral burden are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"sick and fit are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"force back and repel are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"centre and edge are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"build and demolition are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"well and badly are antonym or synonym?
Answer:","[' antonym', ' synonym']",0
"anarcha feminism and anarchist feminism are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"clandestine and furtive are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"angler and anglerfish are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"leading and starring are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"mayer and louis burt mayer are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
"dnieper and slavutych are antonym or synonym?
Answer:","[' antonym', ' synonym']",1
