prompt,classes,answer_index
"On April 27th, Pavolini went on, ahead of his troops, and reached Mussolini. Accompanying him were Angela Curti, the former mistress of Mussolini.
Question: Angela Curti was not Mussolini's mistress. True or Not true?
Answer:","[' True',' Not true']",1
"On April 27th, Pavolini did not go on, ahead of his troops, and reached Mussolini. Accompanying him were Angela Curti, the former mistress of Mussolini.
Question: Angela Curti was not Mussolini's mistress. True or Not true?
Answer:","[' True',' Not true']",1
"It could not mean to leave in the street to thousands of workers.
Question: It could lead to thousands of job losses. True or Not true?
Answer:","[' True',' Not true']",1
"It could mean to leave in the street to thousands of workers.
Question: It could not lead to thousands of job losses. True or Not true?
Answer:","[' True',' Not true']",1
"It could not mean to leave in the street to thousands of workers.
Question: It could not lead to thousands of job losses. True or Not true?
Answer:","[' True',' Not true']",1
"The first kibbutz, Deganya, near the Sea of Galilee, was not founded in 1910.
Question: The first kibbutz was founded near the Sea of Galilee. True or Not true?
Answer:","[' True',' Not true']",1
"The first kibbutz, Deganya, near the Sea of Galilee, was founded in 1910.
Question: The first kibbutz was not founded near the Sea of Galilee. True or Not true?
Answer:","[' True',' Not true']",1
"The first kibbutz, Deganya, near the Sea of Galilee, was not founded in 1910.
Question: The first kibbutz was not founded near the Sea of Galilee. True or Not true?
Answer:","[' True',' Not true']",0
"Because of Reagan's economic strategy, the federal budget deficit did not balloon.
Question: Reagan's economic strategy led to huge federal budget deficits. True or Not true?
Answer:","[' True',' Not true']",1
"Because of Reagan's economic strategy, the federal budget deficit ballooned.
Question: Reagan's economic strategy did not lead to huge federal budget deficits. True or Not true?
Answer:","[' True',' Not true']",1
"Because of Reagan's economic strategy, the federal budget deficit did not balloon.
Question: Reagan's economic strategy did not lead to huge federal budget deficits. True or Not true?
Answer:","[' True',' Not true']",0
"Queen Victoria did not die in 1901, at Osborne House on the Isle of Wight.
Question: Queen Victoria was born in 1901 True or Not true?
Answer:","[' True',' Not true']",1
"Queen Victoria died in 1901, at Osborne House on the Isle of Wight.
Question: Queen Victoria was not born in 1901 True or Not true?
Answer:","[' True',' Not true']",0
"Queen Victoria did not die in 1901, at Osborne House on the Isle of Wight.
Question: Queen Victoria was not born in 1901 True or Not true?
Answer:","[' True',' Not true']",1
"Assailants also did not ambush two civilian sport utility vehicles, favoured by Western civilian contractors, on the road to Baghdad's international airport
Question: Assailants also ambushed two civilian sport utility vehicles on the road to Baghdad's international airport. True or Not true?
Answer:","[' True',' Not true']",1
"Assailants also ambushed two civilian sport utility vehicles, favoured by Western civilian contractors, on the road to Baghdad's international airport
Question: Assailants also did not ambush two civilian sport utility vehicles on the road to Baghdad's international airport. True or Not true?
Answer:","[' True',' Not true']",1
"Assailants also did not ambush two civilian sport utility vehicles, favoured by Western civilian contractors, on the road to Baghdad's international airport
Question: Assailants also did not ambush two civilian sport utility vehicles on the road to Baghdad's international airport. True or Not true?
Answer:","[' True',' Not true']",0
"Aziz did not confirm that Iraq's demands include ""the lifting of the blockade and the restructuring of the espionage commission, including its Chairman, (Richard) Butler.
Question: Iraq demands the lifting of the embargo and changes in the committee. True or Not true?
Answer:","[' True',' Not true']",1
"Aziz confirmed that Iraq's demands include ""the lifting of the blockade and the restructuring of the espionage commission, including its Chairman, (Richard) Butler.
Question: Iraq does not demand the lifting of the embargo and changes in the committee. True or Not true?
Answer:","[' True',' Not true']",1
"Aziz did not confirm that Iraq's demands include ""the lifting of the blockade and the restructuring of the espionage commission, including its Chairman, (Richard) Butler.
Question: Iraq does not demand the lifting of the embargo and changes in the committee. True or Not true?
Answer:","[' True',' Not true']",1
"Last week, LTTE leader Vilupillai Prabhakaran did not state that the rebels are running out of patience and are prepared to go back to war.
Question: Vilupillai Prabhakaran is a rebel. True or Not true?
Answer:","[' True',' Not true']",1
"Last week, LTTE leader Vilupillai Prabhakaran stated that the rebels are running out of patience and are prepared to go back to war.
Question: Vilupillai Prabhakaran is not a rebel. True or Not true?
Answer:","[' True',' Not true']",0
"Last week, LTTE leader Vilupillai Prabhakaran did not state that the rebels are running out of patience and are prepared to go back to war.
Question: Vilupillai Prabhakaran is not a rebel. True or Not true?
Answer:","[' True',' Not true']",0
"Second-half goals, from Danny Mills and Darius Vassell, did not lift Manchester City to a 2-0 victory over Everton.
Question: Manchester was beaten by Everton. True or Not true?
Answer:","[' True',' Not true']",1
"Second-half goals, from Danny Mills and Darius Vassell, lifted Manchester City to a 2-0 victory over Everton.
Question: Manchester was not beaten by Everton. True or Not true?
Answer:","[' True',' Not true']",0
"Second-half goals, from Danny Mills and Darius Vassell, did not lift Manchester City to a 2-0 victory over Everton.
Question: Manchester was not beaten by Everton. True or Not true?
Answer:","[' True',' Not true']",1
"State Police did not issue bulletins via teletype requesting patrols to be on the lookout for Robert Senacal, 35, of Cortlandt Manor.
Question: Senacal resides in Cortland Manor. True or Not true?
Answer:","[' True',' Not true']",0
"State Police issued bulletins via teletype requesting patrols to be on the lookout for Robert Senacal, 35, of Cortlandt Manor.
Question: Senacal does not reside in Cortland Manor. True or Not true?
Answer:","[' True',' Not true']",1
"State Police did not issue bulletins via teletype requesting patrols to be on the lookout for Robert Senacal, 35, of Cortlandt Manor.
Question: Senacal does not reside in Cortland Manor. True or Not true?
Answer:","[' True',' Not true']",1
"If a Mexican does not approach the border, he's assumed to be trying to illegally cross.
Question: Mexicans continue to illegally cross border True or Not true?
Answer:","[' True',' Not true']",1
"If a Mexican approaches the border, he's assumed to be trying to illegally cross.
Question: Mexicans do not continue to illegally cross border True or Not true?
Answer:","[' True',' Not true']",1
"If a Mexican does not approach the border, he's assumed to be trying to illegally cross.
Question: Mexicans do not continue to illegally cross border True or Not true?
Answer:","[' True',' Not true']",1
"Cool, humid weather Sunday did not help slow the advance of a fire that caused the evacuation of hundreds of homes and businesses in Alaska's Interior.
Question: There was a fire in Alaska. True or Not true?
Answer:","[' True',' Not true']",0
"Cool, humid weather Sunday helped slow the advance of a fire that caused the evacuation of hundreds of homes and businesses in Alaska's Interior.
Question: There was not a fire in Alaska. True or Not true?
Answer:","[' True',' Not true']",1
"Cool, humid weather Sunday did not help slow the advance of a fire that caused the evacuation of hundreds of homes and businesses in Alaska's Interior.
Question: There was not a fire in Alaska. True or Not true?
Answer:","[' True',' Not true']",1
"Philip Morris did not say it sold 201 bn cigarettes world-wide during the quarter.
Question: Philip Morris said it sold 201 billion cigarettes worldwide during the third quarter of 1994. True or Not true?
Answer:","[' True',' Not true']",1
"Philip Morris said it sold 201 bn cigarettes world-wide during the quarter.
Question: Philip Morris did not say it sold 201 billion cigarettes worldwide during the third quarter of 1994. True or Not true?
Answer:","[' True',' Not true']",1
"Philip Morris did not say it sold 201 bn cigarettes world-wide during the quarter.
Question: Philip Morris did not say it sold 201 billion cigarettes worldwide during the third quarter of 1994. True or Not true?
Answer:","[' True',' Not true']",1
"Prime Minister Mahmoud Abbas has not offered 'the hand of peace' to Israel after his landslide victory in Sunday's presidential election.
Question: Mahmoud Abbas has claimed victory in the presidential elections. True or Not true?
Answer:","[' True',' Not true']",0
"Prime Minister Mahmoud Abbas has offered 'the hand of peace' to Israel after his landslide victory in Sunday's presidential election.
Question: Mahmoud Abbas has not claimed victory in the presidential elections. True or Not true?
Answer:","[' True',' Not true']",1
"Prime Minister Mahmoud Abbas has not offered 'the hand of peace' to Israel after his landslide victory in Sunday's presidential election.
Question: Mahmoud Abbas has not claimed victory in the presidential elections. True or Not true?
Answer:","[' True',' Not true']",1
"Nigeria has not been the culprit so far, preventing the world from being completely polio-free.
Question: Polio is under control in the world. True or Not true?
Answer:","[' True',' Not true']",1
"Nigeria has been the culprit so far, preventing the world from being completely polio-free.
Question: Polio is not under control in the world. True or Not true?
Answer:","[' True',' Not true']",0
"Nigeria has not been the culprit so far, preventing the world from being completely polio-free.
Question: Polio is not under control in the world. True or Not true?
Answer:","[' True',' Not true']",1
"City officials did not fire the captain of the crashed Staten Island ferry.
Question: Staten Island ferry captain has refused to talk with investigators. True or Not true?
Answer:","[' True',' Not true']",1
"City officials fired the captain of the crashed Staten Island ferry.
Question: Staten Island ferry captain has not refused to talk with investigators. True or Not true?
Answer:","[' True',' Not true']",1
"City officials did not fire the captain of the crashed Staten Island ferry.
Question: Staten Island ferry captain has not refused to talk with investigators. True or Not true?
Answer:","[' True',' Not true']",1
"In most Pacific countries there are not very few women in parliament.
Question: Women are poorly represented in parliament. True or Not true?
Answer:","[' True',' Not true']",1
"In most Pacific countries there are very few women in parliament.
Question: Women are not poorly represented in parliament. True or Not true?
Answer:","[' True',' Not true']",1
"In most Pacific countries there are not very few women in parliament.
Question: Women are not poorly represented in parliament. True or Not true?
Answer:","[' True',' Not true']",0
"Three nurses in one of Vienna's oldest hospitals have not been arrested on suspicion of killing 35 patients.
Question: Three Vienna nurses are under suspicion for killing patients. True or Not true?
Answer:","[' True',' Not true']",1
"Three nurses in one of Vienna's oldest hospitals have been arrested on suspicion of killing 35 patients.
Question: Three Vienna nurses are not under suspicion for killing patients. True or Not true?
Answer:","[' True',' Not true']",1
"Three nurses in one of Vienna's oldest hospitals have not been arrested on suspicion of killing 35 patients.
Question: Three Vienna nurses are not under suspicion for killing patients. True or Not true?
Answer:","[' True',' Not true']",1
"El Nino is not so named because the effects of the warmer water off Peru are usually noticed near Christmas time.
Question: El Nino is named after Peru. True or Not true?
Answer:","[' True',' Not true']",1
"El Nino is so named because the effects of the warmer water off Peru are usually noticed near Christmas time.
Question: El Nino is not named after Peru. True or Not true?
Answer:","[' True',' Not true']",0
"El Nino is not so named because the effects of the warmer water off Peru are usually noticed near Christmas time.
Question: El Nino is not named after Peru. True or Not true?
Answer:","[' True',' Not true']",1
"He also did not develop a breath test that could detect sulfur compounds emitted from the H. pylori.
Question: The H. pylori produces sulphur compounds. True or Not true?
Answer:","[' True',' Not true']",0
"He also developed a breath test that could detect sulfur compounds emitted from the H. pylori.
Question: The H. pylori does not produce sulphur compounds. True or Not true?
Answer:","[' True',' Not true']",1
"He also did not develop a breath test that could detect sulfur compounds emitted from the H. pylori.
Question: The H. pylori does not produce sulphur compounds. True or Not true?
Answer:","[' True',' Not true']",1
"The airline now did not fly under the name Sabena - Belgian World Airlines.
Question: Sabena is an airline. True or Not true?
Answer:","[' True',' Not true']",0
"The airline now flew under the name Sabena - Belgian World Airlines.
Question: Sabena is not an airline. True or Not true?
Answer:","[' True',' Not true']",1
"The airline now did not fly under the name Sabena - Belgian World Airlines.
Question: Sabena is not an airline. True or Not true?
Answer:","[' True',' Not true']",1
"The Sioux Ghost Shirt was not a feature of Glasgow's Kelvingrove Museum for more than 100 years before being repatriated to its land of origin.
Question: A Sioux ghost shirt was returned by a Scottish museum. True or Not true?
Answer:","[' True',' Not true']",1
"The Sioux Ghost Shirt was a feature of Glasgow's Kelvingrove Museum for more than 100 years before being repatriated to its land of origin.
Question: A Sioux ghost shirt was not returned by a Scottish museum. True or Not true?
Answer:","[' True',' Not true']",1
"The Sioux Ghost Shirt was not a feature of Glasgow's Kelvingrove Museum for more than 100 years before being repatriated to its land of origin.
Question: A Sioux ghost shirt was not returned by a Scottish museum. True or Not true?
Answer:","[' True',' Not true']",1
"Romano Prodi will not meet the US President George Bush in his capacity as president of the European commission.
Question: George Bush is the president of the European Commission. True or Not true?
Answer:","[' True',' Not true']",1
"Romano Prodi will meet the US President George Bush in his capacity as president of the European commission.
Question: George Bush is not the president of the European Commission. True or Not true?
Answer:","[' True',' Not true']",0
"Romano Prodi will not meet the US President George Bush in his capacity as president of the European commission.
Question: George Bush is not the president of the European Commission. True or Not true?
Answer:","[' True',' Not true']",0
"In 1973, the United States and Communist China did not agree to establish liaison offices in Beijing and Washington.
Question: Communist China is an organisation based in Beijing and Washington. True or Not true?
Answer:","[' True',' Not true']",1
"In 1973, the United States and Communist China agreed to establish liaison offices in Beijing and Washington.
Question: Communist China is not an organisation based in Beijing and Washington. True or Not true?
Answer:","[' True',' Not true']",1
"In 1973, the United States and Communist China did not agree to establish liaison offices in Beijing and Washington.
Question: Communist China is not an organisation based in Beijing and Washington. True or Not true?
Answer:","[' True',' Not true']",1
"Conservationists do not fear that one of Namibia's most precious resources, its abundant wildlife and especially its threatened black rhinoceros, faces a major menace from poaching.
Question: In Africa, rhinos are seriously endangered by poaching. True or Not true?
Answer:","[' True',' Not true']",1
"Conservationists fear that one of Namibia's most precious resources, its abundant wildlife and especially its threatened black rhinoceros, faces a major menace from poaching.
Question: In Africa, rhinos are not seriously endangered by poaching. True or Not true?
Answer:","[' True',' Not true']",1
"Conservationists do not fear that one of Namibia's most precious resources, its abundant wildlife and especially its threatened black rhinoceros, faces a major menace from poaching.
Question: In Africa, rhinos are not seriously endangered by poaching. True or Not true?
Answer:","[' True',' Not true']",0
"French is not the mother tongue of 80.9 percent of Qu�beckers, while 7.8 percent cite English as their mother tongue.
Question: French is the most widely spoken language in Qu�bec. True or Not true?
Answer:","[' True',' Not true']",1
"French is the mother tongue of 80.9 percent of Qu�beckers, while 7.8 percent cite English as their mother tongue.
Question: French is not the most widely spoken language in Qu�bec. True or Not true?
Answer:","[' True',' Not true']",1
"French is not the mother tongue of 80.9 percent of Qu�beckers, while 7.8 percent cite English as their mother tongue.
Question: French is not the most widely spoken language in Qu�bec. True or Not true?
Answer:","[' True',' Not true']",1
"A.S. Roma did not suffer their second home defeat of the campaign, with a 3-2 loss to 10-man Siena.
Question: Siena was beaten by A.S. Roma. True or Not true?
Answer:","[' True',' Not true']",1
"A.S. Roma suffered their second home defeat of the campaign, with a 3-2 loss to 10-man Siena.
Question: Siena was not beaten by A.S. Roma. True or Not true?
Answer:","[' True',' Not true']",1
"A.S. Roma did not suffer their second home defeat of the campaign, with a 3-2 loss to 10-man Siena.
Question: Siena was not beaten by A.S. Roma. True or Not true?
Answer:","[' True',' Not true']",0
"Security preparations did not keep protestors at bay at the recent G8 Summit on Sea Island (USA).
Question: Demonstrations against G8 Summit took place at Sea Island bay. True or Not true?
Answer:","[' True',' Not true']",0
"Security preparations kept protestors at bay at the recent G8 Summit on Sea Island (USA).
Question: Demonstrations against G8 Summit did not take place at Sea Island bay. True or Not true?
Answer:","[' True',' Not true']",1
"Security preparations did not keep protestors at bay at the recent G8 Summit on Sea Island (USA).
Question: Demonstrations against G8 Summit did not take place at Sea Island bay. True or Not true?
Answer:","[' True',' Not true']",1
"More than 1,500 people did not die when the Titanic sank in 1912.
Question: The Titanic sank in 1912. True or Not true?
Answer:","[' True',' Not true']",1
"More than 1,500 people died when the Titanic sank in 1912.
Question: The Titanic did not sink in 1912. True or Not true?
Answer:","[' True',' Not true']",1
"More than 1,500 people did not die when the Titanic sank in 1912.
Question: The Titanic did not sink in 1912. True or Not true?
Answer:","[' True',' Not true']",1
"Les Paul, who does not continue to perform weekly at New York Iridium Jazz Club, has finished recording ""Les Paul & Friends.""
Question: Iridium Jazz Club is located in New York. True or Not true?
Answer:","[' True',' Not true']",0
"Les Paul, who continues to perform weekly at New York Iridium Jazz Club, has finished recording ""Les Paul & Friends.""
Question: Iridium Jazz Club is not located in New York. True or Not true?
Answer:","[' True',' Not true']",1
"Les Paul, who does not continue to perform weekly at New York Iridium Jazz Club, has finished recording ""Les Paul & Friends.""
Question: Iridium Jazz Club is not located in New York. True or Not true?
Answer:","[' True',' Not true']",1
"Moog's synthesiser, which does not bear his name, revolutionised music from the 1960s onwards, and was used by bands like The Beatles and The Doors.
Question: Moog's instruments were used by The Beatles and The Doors among others. True or Not true?
Answer:","[' True',' Not true']",0
"Moog's synthesiser, which bears his name, revolutionised music from the 1960s onwards, and was used by bands like The Beatles and The Doors.
Question: Moog's instruments were not used by The Beatles and The Doors among others. True or Not true?
Answer:","[' True',' Not true']",1
"Moog's synthesiser, which does not bear his name, revolutionised music from the 1960s onwards, and was used by bands like The Beatles and The Doors.
Question: Moog's instruments were not used by The Beatles and The Doors among others. True or Not true?
Answer:","[' True',' Not true']",1
"The Titanic did not sink in 1912 after striking an iceberg on its maiden voyage from Southampton, England, to New York.
Question: The Titanic sank in 1912. True or Not true?
Answer:","[' True',' Not true']",1
"The Titanic sank in 1912 after striking an iceberg on its maiden voyage from Southampton, England, to New York.
Question: The Titanic did not sink in 1912. True or Not true?
Answer:","[' True',' Not true']",1
"The Titanic did not sink in 1912 after striking an iceberg on its maiden voyage from Southampton, England, to New York.
Question: The Titanic did not sink in 1912. True or Not true?
Answer:","[' True',' Not true']",1
"The Philippine Stock Exchange Composite Index did not rise 0.1 percent to 1573.65.
Question: The Philippine Stock Exchange Composite Index dropped. True or Not true?
Answer:","[' True',' Not true']",1
"The Philippine Stock Exchange Composite Index rose 0.1 percent to 1573.65.
Question: The Philippine Stock Exchange Composite Index did not drop. True or Not true?
Answer:","[' True',' Not true']",0
"The Philippine Stock Exchange Composite Index did not rise 0.1 percent to 1573.65.
Question: The Philippine Stock Exchange Composite Index did not drop. True or Not true?
Answer:","[' True',' Not true']",1
"Medicare will not select by lottery 10 percent of those who apply by Aug. 16 to begin receiving benefits starting Sept. 1.
Question: Medicare will choose 10 percent of applicants to receive benefits by Aug. 16. True or Not true?
Answer:","[' True',' Not true']",1
"Medicare will select by lottery 10 percent of those who apply by Aug. 16 to begin receiving benefits starting Sept. 1.
Question: Medicare will not choose 10 percent of applicants to receive benefits by Aug. 16. True or Not true?
Answer:","[' True',' Not true']",1
"Medicare will not select by lottery 10 percent of those who apply by Aug. 16 to begin receiving benefits starting Sept. 1.
Question: Medicare will not choose 10 percent of applicants to receive benefits by Aug. 16. True or Not true?
Answer:","[' True',' Not true']",1
"Binge drinking among young women is not on the rise, bringing with it a number of health consequences, including fetal alcohol syndrome.
Question: Young women are binge drinking more, which can lead to the health risk of fetal alcohol syndrome. True or Not true?
Answer:","[' True',' Not true']",1
"Binge drinking among young women is on the rise, bringing with it a number of health consequences, including fetal alcohol syndrome.
Question: Young women are not binge drinking more, which can lead to the health risk of fetal alcohol syndrome. True or Not true?
Answer:","[' True',' Not true']",1
"Binge drinking among young women is not on the rise, bringing with it a number of health consequences, including fetal alcohol syndrome.
Question: Young women are not binge drinking more, which can lead to the health risk of fetal alcohol syndrome. True or Not true?
Answer:","[' True',' Not true']",0
"Arroyo was not the favorite of investors because of her experience as a trained economist and government manager.
Question: Arroyo has experience as an economist and as a government manager. True or Not true?
Answer:","[' True',' Not true']",0
"Arroyo was the favorite of investors because of her experience as a trained economist and government manager.
Question: Arroyo does not have experience as an economist and as a government manager. True or Not true?
Answer:","[' True',' Not true']",1
"Arroyo was not the favorite of investors because of her experience as a trained economist and government manager.
Question: Arroyo does not have experience as an economist and as a government manager. True or Not true?
Answer:","[' True',' Not true']",1
"Asia does not have the highest number of child workers, but Sub-Saharan Africa has the highest proportion of working children relative to population.
Question: Child labor is widely used in Asia. True or Not true?
Answer:","[' True',' Not true']",1
"Asia has the highest number of child workers, but Sub-Saharan Africa has the highest proportion of working children relative to population.
Question: Child labor is not widely used in Asia. True or Not true?
Answer:","[' True',' Not true']",1
"Asia does not have the highest number of child workers, but Sub-Saharan Africa has the highest proportion of working children relative to population.
Question: Child labor is not widely used in Asia. True or Not true?
Answer:","[' True',' Not true']",1
"Thanks to the recent acquisition of J.D. Edwards, Oracle will not soon be able to run JDE apps on its Fusion Middleware platform, too.
Question: J.D.E. is the owner of Oracle. True or Not true?
Answer:","[' True',' Not true']",1
"Thanks to the recent acquisition of J.D. Edwards, Oracle will soon be able to run JDE apps on its Fusion Middleware platform, too.
Question: J.D.E. is not the owner of Oracle. True or Not true?
Answer:","[' True',' Not true']",0
"Thanks to the recent acquisition of J.D. Edwards, Oracle will not soon be able to run JDE apps on its Fusion Middleware platform, too.
Question: J.D.E. is not the owner of Oracle. True or Not true?
Answer:","[' True',' Not true']",0
"It's Biodiesel, and Bio-Beetle is not the first all-BD rental car company.
Question: Biodiesel produces the 'Beetle'. True or Not true?
Answer:","[' True',' Not true']",1
"It's Biodiesel, and Bio-Beetle is the first all-BD rental car company.
Question: Biodiesel does not produce the 'Beetle'. True or Not true?
Answer:","[' True',' Not true']",1
"It's Biodiesel, and Bio-Beetle is not the first all-BD rental car company.
Question: Biodiesel does not produce the 'Beetle'. True or Not true?
Answer:","[' True',' Not true']",1
"He is not the professor of theater and drama at Loyola University and the director of Wilson's ""Two Trains Running,"" now onstage at Pegasus Players.
Question: Two Trains Running was written by Wilson. True or Not true?
Answer:","[' True',' Not true']",1
"He is the professor of theater and drama at Loyola University and the director of Wilson's ""Two Trains Running,"" now onstage at Pegasus Players.
Question: Two Trains Running was not written by Wilson. True or Not true?
Answer:","[' True',' Not true']",1
"He is not the professor of theater and drama at Loyola University and the director of Wilson's ""Two Trains Running,"" now onstage at Pegasus Players.
Question: Two Trains Running was not written by Wilson. True or Not true?
Answer:","[' True',' Not true']",0
"There is not growing evidence that magnesium may be an important factor in the qualitative changes of the bone matrix that determine bone fragility.
Question: Dietary intake of magnesium prevents osteoporosis. True or Not true?
Answer:","[' True',' Not true']",1
"There is growing evidence that magnesium may be an important factor in the qualitative changes of the bone matrix that determine bone fragility.
Question: Dietary intake of magnesium does not prevent osteoporosis. True or Not true?
Answer:","[' True',' Not true']",1
"There is not growing evidence that magnesium may be an important factor in the qualitative changes of the bone matrix that determine bone fragility.
Question: Dietary intake of magnesium does not prevent osteoporosis. True or Not true?
Answer:","[' True',' Not true']",1
"Only 18 states, including Massachusetts, do not have specific provisions that allow women who quit their jobs due to domestic violence to qualify for UI.
Question: 18 states have provisions that permit women who quit their jobs because of domestic violence to collect unemployment insurance. True or Not true?
Answer:","[' True',' Not true']",1
"Only 18 states, including Massachusetts, have specific provisions that allow women who quit their jobs due to domestic violence to qualify for UI.
Question: 18 states do not have provisions that permit women who quit their jobs because of domestic violence to collect unemployment insurance. True or Not true?
Answer:","[' True',' Not true']",1
"Only 18 states, including Massachusetts, do not have specific provisions that allow women who quit their jobs due to domestic violence to qualify for UI.
Question: 18 states do not have provisions that permit women who quit their jobs because of domestic violence to collect unemployment insurance. True or Not true?
Answer:","[' True',' Not true']",0
"Suncreams designed for children could not offer less protection than they claim on the bottle.
Question: Suncreams designed for children protect at the level they advertise. True or Not true?
Answer:","[' True',' Not true']",0
"Suncreams designed for children could offer less protection than they claim on the bottle.
Question: Suncreams designed for children do not protect at the level they advertise. True or Not true?
Answer:","[' True',' Not true']",0
"Suncreams designed for children could not offer less protection than they claim on the bottle.
Question: Suncreams designed for children do not protect at the level they advertise. True or Not true?
Answer:","[' True',' Not true']",1
"A British Dynamite Company (Ardeer, Scotland, UK) is not founded. In 1877 the company name was changed to Nobel's Explosives Company.
Question: Alfred Nobel is the inventor of dynamite. True or Not true?
Answer:","[' True',' Not true']",1
"A British Dynamite Company (Ardeer, Scotland, UK) is founded. In 1877 the company name was changed to Nobel's Explosives Company.
Question: Alfred Nobel is not the inventor of dynamite. True or Not true?
Answer:","[' True',' Not true']",1
"A British Dynamite Company (Ardeer, Scotland, UK) is not founded. In 1877 the company name was changed to Nobel's Explosives Company.
Question: Alfred Nobel is not the inventor of dynamite. True or Not true?
Answer:","[' True',' Not true']",1
"In other words, with its 2 million inhabitants, Slovenia does not have only 5.5 thousand professional soldiers.
Question: Slovenia has 2 million inhabitants. True or Not true?
Answer:","[' True',' Not true']",0
"In other words, with its 2 million inhabitants, Slovenia has only 5.5 thousand professional soldiers.
Question: Slovenia does not have 2 million inhabitants. True or Not true?
Answer:","[' True',' Not true']",1
"In other words, with its 2 million inhabitants, Slovenia does not have only 5.5 thousand professional soldiers.
Question: Slovenia does not have 2 million inhabitants. True or Not true?
Answer:","[' True',' Not true']",1
