prompt,classes,answer_index
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: The girl is not in outer space. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: A girl failing at playing hide and go seek. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: A girl not failing at playing hide and go seek. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: A girl not failing at playing hide and go seek. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: A girl is sleeping. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: A girl is not sleeping. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: A girl is not sleeping. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: The girl is in a sleeping bag. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: The girl is not in a sleeping bag. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: The girl is not in a sleeping bag. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: Some little girls like to sleep with their dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: Some little girls do not like to sleep with their dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: Some little girls do not like to sleep with their dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: Her dolls are in the cabinet. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: Her dolls are not in the cabinet. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: Her dolls are not in the cabinet. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: A girl napping with her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: A girl not napping with her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: A girl not napping with her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: She is in a foster home. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: She is not in a foster home. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: She is not in a foster home. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: The girl is near her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: The girl is not near her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: The girl is not near her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: The girl is watching TV True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: The girl is not watching TV True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: The girl is not watching TV True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: A girl exhausted after playing with her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: A girl is not exhausted after playing with her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: A girl is not exhausted after playing with her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: A girl has a blanket over her and her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: A girl does not have a blanket over her and her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: A girl does not have a blanket over her and her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: All young children hate to sleep with dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: All young children do not hate to sleep with dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: All young children do not hate to sleep with dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: She loves her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
There is a girl in all pink sleeping on the floor with her dolls.
Question: She does not love her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
There is not a girl in all pink sleeping on the floor with her dolls.
Question: She does not love her dolls. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
An African American man not smiling.
Question: The man is crying. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
An African American man smiling.
Question: The man is not crying. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
An African American man not smiling.
Question: The man is not crying. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
An African American man not smiling.
Question: The man is happy. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
An African American man smiling.
Question: The man is not happy. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
An African American man not smiling.
Question: The man is not happy. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
An African American man not smiling.
Question: The man is showing his teeth to a doctor. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
An African American man smiling.
Question: The man is not showing his teeth to a doctor. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
An African American man not smiling.
Question: The man is not showing his teeth to a doctor. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Question: A boy is walking outside. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A boy in a red shirt walks through a trail followed by an elderly woman dressed in tan clothes.
Question: A boy is not walking outside. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Question: A boy is not walking outside. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Question: A grandmother is hiking on a nature trail with her grandson. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A boy in a red shirt walks through a trail followed by an elderly woman dressed in tan clothes.
Question: A grandmother is not hiking on a nature trail with her grandson. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Question: A grandmother is not hiking on a nature trail with her grandson. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Question: A elderly woman is being mugged by a young boy dressed in black. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A boy in a red shirt walks through a trail followed by an elderly woman dressed in tan clothes.
Question: A elderly woman is not being mugged by a young boy dressed in black. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Question: A elderly woman is not being mugged by a young boy dressed in black. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man does not stand with his arms crossed, smiling at something out of view.
Question: The guy is smiling at something. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man stands with his arms crossed, smiling at something out of view.
Question: The guy is not smiling at something. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man does not stand with his arms crossed, smiling at something out of view.
Question: The guy is not smiling at something. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A man does not stand with his arms crossed, smiling at something out of view.
Question: The man is smiling at a friend. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man stands with his arms crossed, smiling at something out of view.
Question: The man is not smiling at a friend. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man does not stand with his arms crossed, smiling at something out of view.
Question: The man is not smiling at a friend. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man does not stand with his arms crossed, smiling at something out of view.
Question: The guy is getting pissed off. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man stands with his arms crossed, smiling at something out of view.
Question: The guy is not getting pissed off. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A man does not stand with his arms crossed, smiling at something out of view.
Question: The guy is not getting pissed off. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Question: The man is indoors. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A bald headed man in business casual attire is amused by something occurring off-screen- likely a comedic performance.
Question: The man is not indoors. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Question: The man is not indoors. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Question: The man is watching a movie. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A bald headed man in business casual attire is amused by something occurring off-screen- likely a comedic performance.
Question: The man is not watching a movie. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Question: The man is not watching a movie. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Question: The man is wearing short pants and a muscle shirt. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A bald headed man in business casual attire is amused by something occurring off-screen- likely a comedic performance.
Question: The man is not wearing short pants and a muscle shirt. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Question: The man is not wearing short pants and a muscle shirt. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
This little girl is not riding her bike.
Question: A young girl plays golf with her father. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
This little girl is riding her bike.
Question: A young girl does not play golf with her father. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
This little girl is not riding her bike.
Question: A young girl does not play golf with her father. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
This little girl is not riding her bike.
Question: A young girl rides her bike. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
This little girl is riding her bike.
Question: A young girl does not ride her bike. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
This little girl is not riding her bike.
Question: A young girl does not ride her bike. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
This little girl is not riding her bike.
Question: A young girl rides her bike in the grass. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
This little girl is riding her bike.
Question: A young girl does not ride her bike in the grass. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
This little girl is not riding her bike.
Question: A young girl does not ride her bike in the grass. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A man in blue jeans with other people not smiling at someone else.
Question: A man is smiling at his family member. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man in blue jeans with other people smiling at someone else.
Question: A man is not smiling at his family member. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man in blue jeans with other people not smiling at someone else.
Question: A man is not smiling at his family member. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A man in blue jeans with other people not smiling at someone else.
Question: A person wears a pair of pants. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A man in blue jeans with other people smiling at someone else.
Question: A person does not wear a pair of pants. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man in blue jeans with other people not smiling at someone else.
Question: A person does not wear a pair of pants. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man in blue jeans with other people not smiling at someone else.
Question: A man in khakis frowns at someone else. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man in blue jeans with other people smiling at someone else.
Question: A man in khakis frowns at someone else. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man in blue jeans with other people not smiling at someone else.
Question: A man in khakis frowns at someone else. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man not sitting on a step in front of a red door smoking.
Question: A woman applying makeup in the mirror. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man sitting on a step in front of a red door smoking.
Question: A woman not applying makeup in the mirror. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man not sitting on a step in front of a red door smoking.
Question: A woman not applying makeup in the mirror. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man not sitting on a step in front of a red door smoking.
Question: A man smoking a cigarette in front of a building. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man sitting on a step in front of a red door smoking.
Question: A man not smoking a cigarette in front of a building. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man not sitting on a step in front of a red door smoking.
Question: A man not smoking a cigarette in front of a building. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man not sitting on a step in front of a red door smoking.
Question: A man sitting outside his home, smoking. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man sitting on a step in front of a red door smoking.
Question: A man not sitting outside his home, smoking. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man not sitting on a step in front of a red door smoking.
Question: A man not sitting outside his home, smoking. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Man in a white t-shirt, not smoking a cigarette, sitting in front of a red door.
Question: The man is sitting on his stoop. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Man in a white t-shirt, smoking a cigarette, sitting in front of a red door.
Question: The man is not sitting on his stoop. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Man in a white t-shirt, not smoking a cigarette, sitting in front of a red door.
Question: The man is not sitting on his stoop. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Man in a white t-shirt, not smoking a cigarette, sitting in front of a red door.
Question: The man is wearing a green shirt. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Man in a white t-shirt, smoking a cigarette, sitting in front of a red door.
Question: The man is not wearing a green shirt. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
Man in a white t-shirt, not smoking a cigarette, sitting in front of a red door.
Question: The man is not wearing a green shirt. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
Man in a white t-shirt, not smoking a cigarette, sitting in front of a red door.
Question: The man is smoking a cigarette. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Man in a white t-shirt, smoking a cigarette, sitting in front of a red door.
Question: The man is not smoking a cigarette. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Man in a white t-shirt, not smoking a cigarette, sitting in front of a red door.
Question: The man is not smoking a cigarette. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A asian man not smoking on porch.
Question: the man is wearing a robe True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A asian man smoking on porch.
Question: the man is not wearing a robe True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A asian man not smoking on porch.
Question: the man is not wearing a robe True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A asian man not smoking on porch.
Question: the man is outside. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A asian man smoking on porch.
Question: the man is not outside. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A asian man not smoking on porch.
Question: the man is not outside. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A asian man not smoking on porch.
Question: the man is smoking. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A asian man smoking on porch.
Question: the man is not smoking. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A asian man not smoking on porch.
Question: the man is not smoking. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A man in black sneakers is not sitting and smoking.
Question: The man is a world-class sprinter, and has just won the gold medal at the U.S. Track Invitational. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man in black sneakers is sitting and smoking.
Question: The man is not a world-class sprinter, and has just won the gold medal at the U.S. Track Invitational. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man in black sneakers is not sitting and smoking.
Question: The man is not a world-class sprinter, and has just won the gold medal at the U.S. Track Invitational. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man in black sneakers is not sitting and smoking.
Question: There is one man in the picture. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A man in black sneakers is sitting and smoking.
Question: There is not one man in the picture. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man in black sneakers is not sitting and smoking.
Question: There is not one man in the picture. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man in black sneakers is not sitting and smoking.
Question: The man is taking a break from his job as a server at the local cafe. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man in black sneakers is sitting and smoking.
Question: The man is not taking a break from his job as a server at the local cafe. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man in black sneakers is not sitting and smoking.
Question: The man is not taking a break from his job as a server at the local cafe. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man not sitting on a step.
Question: a man is sitting True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man sitting on a step.
Question: a man not is sitting True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
A man not sitting on a step.
Question: a man not is sitting True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A man not sitting on a step.
Question: the man is a model True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man sitting on a step.
Question: the man is not a model True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man not sitting on a step.
Question: the man is not a model True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man not sitting on a step.
Question: the man is standing True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A man sitting on a step.
Question: the man is not standing True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
A man not sitting on a step.
Question: the man is not standing True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Two dark-haired women in white dresses do not walk past a enlarged photograph of two golfers.
Question: Men jumping on a raft. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Two dark-haired women in white dresses walk past a enlarged photograph of two golfers.
Question: Men not jumping on a raft. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Two dark-haired women in white dresses do not walk past a enlarged photograph of two golfers.
Question: Men not jumping on a raft. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Two dark-haired women in white dresses do not walk past a enlarged photograph of two golfers.
Question: Two women walking. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Two dark-haired women in white dresses walk past a enlarged photograph of two golfers.
Question: Two women not walking. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Two dark-haired women in white dresses do not walk past a enlarged photograph of two golfers.
Question: Two women not walking. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
Two dark-haired women in white dresses do not walk past a enlarged photograph of two golfers.
Question: Two ladies at an art gallery. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Two dark-haired women in white dresses walk past a enlarged photograph of two golfers.
Question: Two ladies not at an art gallery. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Two dark-haired women in white dresses do not walk past a enlarged photograph of two golfers.
Question: Two ladies not at an art gallery. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
