prompt,classes,answer_index
"The question requires reasoning about negation.
The Commentariat Would not Like a Nonsmoking Table,  Most polls agree that a quarter of the American adult population smokes regularly.
Question: The commentariat requests for a smoking table. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
The Commentariat Would Like a Nonsmoking Table,  Most polls agree that a quarter of the American adult population smokes regularly.
Question: The commentariat does not request for a smoking table. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
The Commentariat Would not Like a Nonsmoking Table,  Most polls agree that a quarter of the American adult population smokes regularly.
Question: The commentariat does not request for a smoking table. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Barry McCaffrey, has not made it clear he regards the two laws as the work of deceptive and mischievous drug legalizers who have snookered a lot of otherwise right-thinking people.
Question: Barry McCaffrey wants to legalize drugs. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Barry McCaffrey, has made it clear he regards the two laws as the work of deceptive and mischievous drug legalizers who have snookered a lot of otherwise right-thinking people.
Question: Barry McCaffrey does not want to legalize drugs. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
Barry McCaffrey, has not made it clear he regards the two laws as the work of deceptive and mischievous drug legalizers who have snookered a lot of otherwise right-thinking people.
Question: Barry McCaffrey does not want to legalize drugs. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
It was not thin and sharp with a wire-wrapped hilt and a weighted spike on the tip of the hilt.
Question: It was deadly. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
It was thin and sharp with a wire-wrapped hilt and a weighted spike on the tip of the hilt.
Question: It was not deadly. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
It was not thin and sharp with a wire-wrapped hilt and a weighted spike on the tip of the hilt.
Question: It was not deadly. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Already recognized as a federal nonprofit, the agency is not awaiting state status that would allow it to survive on charitable donations.
Question: They would still seek other sources of funding. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Already recognized as a federal nonprofit, the agency is awaiting state status that would allow it to survive on charitable donations.
Question: They would not still seek other sources of funding. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Already recognized as a federal nonprofit, the agency is not awaiting state status that would allow it to survive on charitable donations.
Question: They would not still seek other sources of funding. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
That boy does not need an editor.
Question: That boy needs his work to be edited, said his teacher. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
That boy needs an editor.
Question: That boy does not need his work to be edited, said his teacher. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
That boy does not need an editor.
Question: That boy does not need his work to be edited, said his teacher. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
He was not naked, old, and small.
Question: He was a small, naked, old man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
He was naked, old, and small.
Question: He was not a small, naked, old man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
He was not naked, old, and small.
Question: He was not a small, naked, old man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
For example, I could not appoint a deputy with the approval of at least three members of a panel consisting of the Chairmen and Ranking Minority Members of our oversight committees.
Question: It is a better use of everyone's time only to bother three panel members in hiring a deputy. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
For example, I could appoint a deputy with the approval of at least three members of a panel consisting of the Chairmen and Ranking Minority Members of our oversight committees.
Question: It is not a better use of everyone's time only to bother three panel members in hiring a deputy. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
For example, I could not appoint a deputy with the approval of at least three members of a panel consisting of the Chairmen and Ranking Minority Members of our oversight committees.
Question: It is not a better use of everyone's time only to bother three panel members in hiring a deputy. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
One week, you're not the only one he can turn to when Newt shuts down the government; the next, you're bucking him up for Saddam.
Question: There is a week in which you are the only person he can turn to when the government is shut down. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
One week, you're the only one he can turn to when Newt shuts down the government; the next, you're bucking him up for Saddam.
Question: There is not a week in which you are the only person he can turn to when the government is shut down. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
One week, you're not the only one he can turn to when Newt shuts down the government; the next, you're bucking him up for Saddam.
Question: There is not a week in which you are the only person he can turn to when the government is shut down. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
They had to not be willing to work with business managers to enable rather than to control business operations.
Question: They had to be eager to work together with business managers to control business operations instead of enabling them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
They had to be willing to work with business managers to enable rather than to control business operations.
Question: They had to not be eager to work together with business managers to control business operations instead of enabling them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
They had to not be willing to work with business managers to enable rather than to control business operations.
Question: They had to not be eager to work together with business managers to control business operations instead of enabling them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
The ossified state of European telecom monopolies would not stun American Webheads.
Question: American Webheads would be stunned by European telecom monopolies. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
The ossified state of European telecom monopolies would stun American Webheads.
Question: American Webheads would not be stunned by European telecom monopolies. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
The ossified state of European telecom monopolies would not stun American Webheads.
Question: American Webheads would not be stunned by European telecom monopolies. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
However, he did not tend to drink a bit too much.'
Question: He drank a bit too much sometimes. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
However, he did tend to drink a bit too much.'
Question: He did not drink a bit too much sometimes. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
However, he did not tend to drink a bit too much.'
Question: He did not drink a bit too much sometimes. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
Bush does not play up his born-again faith to the religious right.
Question: Bush caters to the religious right with his faith. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Bush plays up his born-again faith to the religious right.
Question: Bush does not cater to the religious right with his faith. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Bush does not play up his born-again faith to the religious right.
Question: Bush does not cater to the religious right with his faith. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
Finally, he did not pour a few drops of the coco into a test tube, sealing it up carefully.
Question: He put drops in a test tube and sealed it. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Finally, he poured a few drops of the coco into a test tube, sealing it up carefully.
Question: He did not put drops in a test tube and sealed it. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Finally, he did not pour a few drops of the coco into a test tube, sealing it up carefully.
Question: He did not put drops in a test tube and sealed it. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
Much that was not said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.
Question: The information about Japaneese management in the 1990s was correct. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Much that was said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.
Question: The information about Japaneese management in the 1990s was not correct. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Much that was not said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.
Question: The information about Japaneese management in the 1990s was not correct. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
She has not been leaning on the Met to find a more intimate venue for her projects.
Question: She is looking at the largest stadiums available for her shows. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
She has been leaning on the Met to find a more intimate venue for her projects.
Question: She is not looking at the largest stadiums available for her shows. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
She has not been leaning on the Met to find a more intimate venue for her projects.
Question: She is not looking at the largest stadiums available for her shows. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
The words Sather Karf had been intoning did not come to a sudden stop, even before they could be drowned in the shouts of shock and panic from the others.
Question: Sather Karf's words ended abruptly before the others' shouts could overpower them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
The words Sather Karf had been intoning came to a sudden stop, even before they could be drowned in the shouts of shock and panic from the others.
Question: Sather Karf's words did not end abruptly before the others' shouts could overpower them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
The words Sather Karf had been intoning did not come to a sudden stop, even before they could be drowned in the shouts of shock and panic from the others.
Question: Sather Karf's words did not end abruptly before the others' shouts could overpower them. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
Influential blacks from around the country did not advise him to quit the race and leave the seat to the man many of them viewed as its rightful heir.
Question: Influential blacks attempted to stop someone from joining the presidential race to allowed their candidate the power. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Influential blacks from around the country advised him to quit the race and leave the seat to the man many of them viewed as its rightful heir.
Question: Influential blacks did not attempt to stop someone from joining the presidential race to allowed their candidate the power. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Influential blacks from around the country did not advise him to quit the race and leave the seat to the man many of them viewed as its rightful heir.
Question: Influential blacks did not attempt to stop someone from joining the presidential race to allowed their candidate the power. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
The other man did not wear a black hood and cloak.
Question: A black hood and cloak was worn by the other man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
The other man wore a black hood and cloak.
Question: A black hood and cloak was not worn by the other man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
The other man did not wear a black hood and cloak.
Question: A black hood and cloak was not worn by the other man. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
When tenants do not have vigorous representation, the outcome is much different, Legal Services lawyer Lewis Liebler said Wednesday as he joined about six other lawyers doing pro bono work.
Question: Tenants usually have better cases than it seems like they do but sometimes a lawyer is needed to bring that out. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
When tenants have vigorous representation, the outcome is much different, Legal Services lawyer Lewis Liebler said Wednesday as he joined about six other lawyers doing pro bono work.
Question: Tenants usually do not have better cases than it seems like they do but sometimes a lawyer is needed to bring that out. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
When tenants do not have vigorous representation, the outcome is much different, Legal Services lawyer Lewis Liebler said Wednesday as he joined about six other lawyers doing pro bono work.
Question: Tenants usually do not have better cases than it seems like they do but sometimes a lawyer is needed to bring that out. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
EPA estimates that there are not approximately 490 respondents that are affected by the air emission rules and must submit an initial applicability notification.
Question: Anyone harming the air must answer to the epa. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
EPA estimates that there are approximately 490 respondents that are affected by the air emission rules and must submit an initial applicability notification.
Question: Anyone harming the air must not answer to the epa. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
EPA estimates that there are not approximately 490 respondents that are affected by the air emission rules and must submit an initial applicability notification.
Question: Anyone harming the air must not answer to the epa. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A writer does not go inside the Air Force surveillance planes currently searching Kosovo for Serbian tanks.
Question: There have been military actions in Kosovo. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A writer goes inside the Air Force surveillance planes currently searching Kosovo for Serbian tanks.
Question: There have not been military actions in Kosovo. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
A writer does not go inside the Air Force surveillance planes currently searching Kosovo for Serbian tanks.
Question: There have not been military actions in Kosovo. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
But, at lunch-time, there did not arrive a new piece of evidence �or rather lack of evidence.
Question: A new evidence has shown up at lunch time. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
But, at lunch-time, there arrived a new piece of evidence �or rather lack of evidence.
Question: A new evidence has not shown up at lunch time. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
But, at lunch-time, there did not arrive a new piece of evidence �or rather lack of evidence.
Question: A new evidence has not shown up at lunch time. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
He did not keep his eyes down on the photographs and let her talk.
Question: He stared at her intently while she spoke. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
He kept his eyes down on the photographs and let her talk.
Question: He did not stare at her intently while she spoke. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
He did not keep his eyes down on the photographs and let her talk.
Question: He did not stare at her intently while she spoke. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Agencies were not to implement the new policies for the SES appraisal cycles that began in 2001.
Question: Appraisal cycles starting in 2001 were done under new rules requiring greater oversight and accounting. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Agencies were to implement the new policies for the SES appraisal cycles that began in 2001.
Question: Appraisal cycles starting in 2001 were not done under new rules requiring greater oversight and accounting. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Agencies were not to implement the new policies for the SES appraisal cycles that began in 2001.
Question: Appraisal cycles starting in 2001 were not done under new rules requiring greater oversight and accounting. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Then follow-up interviews would not have to do less alcohol intake assessment, and that would mean less intervention effect on the control group.
Question: There would be some follow-up assessments. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
Then follow-up interviews would have to do less alcohol intake assessment, and that would mean less intervention effect on the control group.
Question: There would not be some follow-up assessments. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Then follow-up interviews would not have to do less alcohol intake assessment, and that would mean less intervention effect on the control group.
Question: There would not be some follow-up assessments. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
They do not track, and are built on the LSC Performance Criteria and ABA Standards for Providers of Civil Legal Services to the Poor.
Question: The LSC Performance Criteria is related to the ABA Standards for Prividers of Civil Legal Services to the Poor. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
They track, and are built on the LSC Performance Criteria and ABA Standards for Providers of Civil Legal Services to the Poor.
Question: The LSC Performance Criteria is not related to the ABA Standards for Prividers of Civil Legal Services to the Poor. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
They do not track, and are built on the LSC Performance Criteria and ABA Standards for Providers of Civil Legal Services to the Poor.
Question: The LSC Performance Criteria is not related to the ABA Standards for Prividers of Civil Legal Services to the Poor. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
In sensitive areas such as the Adirondacks, for example, the majority of lakes have not remained fairly constant in terms of acidification levels, while the most sensitive lakes continue to acidify.
Question: The least sensitive lakes remain fairly constant in terms of acidification levels. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
In sensitive areas such as the Adirondacks, for example, the majority of lakes have remained fairly constant in terms of acidification levels, while the most sensitive lakes continue to acidify.
Question: The least sensitive lakes do not remain fairly constant in terms of acidification levels. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
In sensitive areas such as the Adirondacks, for example, the majority of lakes have not remained fairly constant in terms of acidification levels, while the most sensitive lakes continue to acidify.
Question: The least sensitive lakes do not remain fairly constant in terms of acidification levels. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
These laws are not uncoordinated and often inconsistent.
Question: The laws are coordinated and applied consistently. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
These laws are uncoordinated and often inconsistent.
Question: The laws are not coordinated and applied consistently. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
These laws are not uncoordinated and often inconsistent.
Question: The laws are not coordinated and applied consistently. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
The sun had not struck near the horizon, throwing up huge masses of material.
Question: The sun had landed close to the horizon. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
The sun had struck near the horizon, throwing up huge masses of material.
Question: The sun had not landed close to the horizon. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
The sun had not struck near the horizon, throwing up huge masses of material.
Question: The sun had not landed close to the horizon. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
Then I did not remembered that enigmatical conversation between Poirot and Evelyn Howard.
Question: A previous conversation between Poirot and Evelyn Howard came to my mind. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Then I remembered that enigmatical conversation between Poirot and Evelyn Howard.
Question: A previous conversation between Poirot and Evelyn Howard did not come to my mind. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
Then I did not remembered that enigmatical conversation between Poirot and Evelyn Howard.
Question: A previous conversation between Poirot and Evelyn Howard did not come to my mind. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
San'doro did not spin low and throw one of the daggers twirling end over end.
Question: San'doro stabbed with a dagger. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
San'doro spun low and threw one of the daggers twirling end over end.
Question: San'doro did not stab with a dagger. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
San'doro did not spin low and throw one of the daggers twirling end over end.
Question: San'doro did not stab with a dagger. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Today, Japan is not more like America's kid brother than a mortal threat.
Question: Japan is at odds with America, like an estranged cousin. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Today, Japan is more like America's kid brother than a mortal threat.
Question: Japan is not at odds with America, like an estranged cousin. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Today, Japan is not more like America's kid brother than a mortal threat.
Question: Japan is not at odds with America, like an estranged cousin. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Furthermore, environmental monitoring networks did not trackimportant environmental improvements - - acid deposition was reduced by up to 30 percent in certain areas of the country.
Question: Acid deposition is correlated to acid rainfall. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Furthermore, environmental monitoring networks tracked important environmental improvements - - acid deposition was reduced by up to 30 percent in certain areas of the country.
Question: Acid deposition is not correlated to acid rainfall. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
Furthermore, environmental monitoring networks did not trackimportant environmental improvements - - acid deposition was reduced by up to 30 percent in certain areas of the country.
Question: Acid deposition is not correlated to acid rainfall. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
If the RWC is not &lt;25% effluent the concentrations may  (1) 4 times the RWC, (2) 2 times the RWC, (3) RWC, (4) RWC/2, and (5) RWC/4.
Question: If the RWC is under 25%, the concentrations vary. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
If the RWC is &lt;25% effluent the concentrations may  (1) 4 times the RWC, (2) 2 times the RWC, (3) RWC, (4) RWC/2, and (5) RWC/4.
Question: If the RWC is not under 25%, the concentrations vary. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
If the RWC is not &lt;25% effluent the concentrations may  (1) 4 times the RWC, (2) 2 times the RWC, (3) RWC, (4) RWC/2, and (5) RWC/4.
Question: If the RWC is not under 25%, the concentrations vary. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
I did not take a couple of deep breaths.
Question: I breathed in deeply. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
I took a couple of deep breaths.
Question: I did not breathe in deeply. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
"The question requires reasoning about negation.
I did not take a couple of deep breaths.
Question: I did not breathe in deeply. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
This department does not have more than 5,500 employees and an annual appropriation of approximately $6.
Question: There are only 1000 employees in this department. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
This department has more than 5,500 employees and an annual appropriation of approximately $6.
Question: There are not only 1000 employees in this department. True, False, or Neither?
Answer:","[' True',' False',' Neither']",0
"The question requires reasoning about negation.
This department does not have more than 5,500 employees and an annual appropriation of approximately $6.
Question: There are not only 1000 employees in this department. True, False, or Neither?
Answer:","[' True',' False',' Neither']",2
"The question requires reasoning about negation.
That year did not mark the high point for Kosovar aspirations to independence, and it remains the benchmark for NATO's demand at Rambouillet for a restoration of Kosovo's pre-1989 autonomy.
Question: Kosovar's aspirations to become independent were at their highest that year. True, False, or Neither?
Answer:","[' True',' False',' Neither']",1
