prompt,classes,answer_index
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl is sleeping.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl is not sleeping.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl is not sleeping.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""The girl is in a sleeping bag.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""The girl is not in a sleeping bag.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""The girl is not in a sleeping bag.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""Some little girls like to sleep with their dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""Some little girls do not like to sleep with their dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""Some little girls do not like to sleep with their dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""Her dolls are in the cabinet.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""Her dolls are not in the cabinet.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""Her dolls are not in the cabinet.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl napping with her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl not napping with her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl not napping with her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""She is in a foster home.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""She is not in a foster home.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""She is not in a foster home.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""The girl is near her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""The girl is not near her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""The girl is not near her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""The girl is watching TV""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""The girl is not watching TV""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""The girl is not watching TV""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl exhausted after playing with her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl is not exhausted after playing with her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl is not exhausted after playing with her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl has a blanket over her and her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl does not have a blanket over her and her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""A girl does not have a blanket over her and her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""All young children hate to sleep with dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""All young children do not hate to sleep with dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""All young children do not hate to sleep with dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""She loves her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose There is a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""She does not love her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose There is not a girl in all pink sleeping on the floor with her dolls.
Can we infer that ""She does not love her dolls.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose An African American man not smiling.
Can we infer that ""The man is crying.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose An African American man smiling.
Can we infer that ""The man is not crying.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose An African American man not smiling.
Can we infer that ""The man is not crying.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose An African American man not smiling.
Can we infer that ""The man is happy.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose An African American man smiling.
Can we infer that ""The man is not happy.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose An African American man not smiling.
Can we infer that ""The man is not happy.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose An African American man not smiling.
Can we infer that ""The man is showing his teeth to a doctor.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose An African American man smiling.
Can we infer that ""The man is not showing his teeth to a doctor.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose An African American man not smiling.
Can we infer that ""The man is not showing his teeth to a doctor.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Can we infer that ""A boy is walking outside.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A boy in a red shirt walks through a trail followed by an elderly woman dressed in tan clothes.
Can we infer that ""A boy is not walking outside.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Can we infer that ""A boy is not walking outside.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Can we infer that ""A grandmother is hiking on a nature trail with her grandson.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A boy in a red shirt walks through a trail followed by an elderly woman dressed in tan clothes.
Can we infer that ""A grandmother is not hiking on a nature trail with her grandson.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Can we infer that ""A grandmother is not hiking on a nature trail with her grandson.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Can we infer that ""A elderly woman is being mugged by a young boy dressed in black.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A boy in a red shirt walks through a trail followed by an elderly woman dressed in tan clothes.
Can we infer that ""A elderly woman is not being mugged by a young boy dressed in black.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose A boy in a red shirt does not walk through a trail followed by an elderly woman dressed in tan clothes.
Can we infer that ""A elderly woman is not being mugged by a young boy dressed in black.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A man does not stand with his arms crossed, smiling at something out of view.
Can we infer that ""The guy is smiling at something.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A man stands with his arms crossed, smiling at something out of view.
Can we infer that ""The guy is not smiling at something.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A man does not stand with his arms crossed, smiling at something out of view.
Can we infer that ""The guy is not smiling at something.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose A man does not stand with his arms crossed, smiling at something out of view.
Can we infer that ""The man is smiling at a friend.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A man stands with his arms crossed, smiling at something out of view.
Can we infer that ""The man is not smiling at a friend.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A man does not stand with his arms crossed, smiling at something out of view.
Can we infer that ""The man is not smiling at a friend.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A man does not stand with his arms crossed, smiling at something out of view.
Can we infer that ""The guy is getting pissed off.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A man stands with his arms crossed, smiling at something out of view.
Can we infer that ""The guy is not getting pissed off.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose A man does not stand with his arms crossed, smiling at something out of view.
Can we infer that ""The guy is not getting pissed off.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Can we infer that ""The man is indoors.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A bald headed man in business casual attire is amused by something occurring off-screen- likely a comedic performance.
Can we infer that ""The man is not indoors.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Can we infer that ""The man is not indoors.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Can we infer that ""The man is watching a movie.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A bald headed man in business casual attire is amused by something occurring off-screen- likely a comedic performance.
Can we infer that ""The man is not watching a movie.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Can we infer that ""The man is not watching a movie.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Can we infer that ""The man is wearing short pants and a muscle shirt.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A bald headed man in business casual attire is amused by something occurring off-screen- likely a comedic performance.
Can we infer that ""The man is not wearing short pants and a muscle shirt.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose A bald headed man in business casual attire is not amused by something occurring off-screen- likely a comedic performance.
Can we infer that ""The man is not wearing short pants and a muscle shirt.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose This little girl is not riding her bike.
Can we infer that ""A young girl plays golf with her father.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose This little girl is riding her bike.
Can we infer that ""A young girl does not play golf with her father.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose This little girl is not riding her bike.
Can we infer that ""A young girl does not play golf with her father.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose This little girl is not riding her bike.
Can we infer that ""A young girl rides her bike.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose This little girl is riding her bike.
Can we infer that ""A young girl does not ride her bike.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose This little girl is not riding her bike.
Can we infer that ""A young girl does not ride her bike.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose This little girl is not riding her bike.
Can we infer that ""A young girl rides her bike in the grass.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose This little girl is riding her bike.
Can we infer that ""A young girl does not ride her bike in the grass.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose This little girl is not riding her bike.
Can we infer that ""A young girl does not ride her bike in the grass.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose A man in blue jeans with other people not smiling at someone else.
Can we infer that ""A man is smiling at his family member.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A man in blue jeans with other people smiling at someone else.
Can we infer that ""A man is not smiling at his family member.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A man in blue jeans with other people not smiling at someone else.
Can we infer that ""A man is not smiling at his family member.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose A man in blue jeans with other people not smiling at someone else.
Can we infer that ""A person wears a pair of pants.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose A man in blue jeans with other people smiling at someone else.
Can we infer that ""A person does not wear a pair of pants.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A man in blue jeans with other people not smiling at someone else.
Can we infer that ""A person does not wear a pair of pants.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A man in blue jeans with other people not smiling at someone else.
Can we infer that ""A man in khakis frowns at someone else.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A man in blue jeans with other people smiling at someone else.
Can we infer that ""A man in khakis frowns at someone else.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A man in blue jeans with other people not smiling at someone else.
Can we infer that ""A man in khakis frowns at someone else.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A man not sitting on a step in front of a red door smoking.
Can we infer that ""A woman applying makeup in the mirror.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A man sitting on a step in front of a red door smoking.
Can we infer that ""A woman not applying makeup in the mirror.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A man not sitting on a step in front of a red door smoking.
Can we infer that ""A woman not applying makeup in the mirror.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A man not sitting on a step in front of a red door smoking.
Can we infer that ""A man smoking a cigarette in front of a building.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A man sitting on a step in front of a red door smoking.
Can we infer that ""A man not smoking a cigarette in front of a building.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose A man not sitting on a step in front of a red door smoking.
Can we infer that ""A man not smoking a cigarette in front of a building.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A man not sitting on a step in front of a red door smoking.
Can we infer that ""A man sitting outside his home, smoking.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A man sitting on a step in front of a red door smoking.
Can we infer that ""A man not sitting outside his home, smoking.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A man not sitting on a step in front of a red door smoking.
Can we infer that ""A man not sitting outside his home, smoking.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Man in a white t-shirt, not smoking a cigarette, sitting in front of a red door.
Can we infer that ""The man is sitting on his stoop.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Man in a white t-shirt, smoking a cigarette, sitting in front of a red door.
Can we infer that ""The man is not sitting on his stoop.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
