prompt,classes,answer_index
"The question requires reasoning about negation. 
Suppose Vrenna continued her dance, kicking one man in the chest and cleaving into the flank of another.
Can we infer that ""Vrenna did not kick a small child in the chest as she danced.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Vrenna did not continue her dance, kicking one man in the chest and cleaving into the flank of another.
Can we infer that ""Vrenna did not kick a small child in the chest as she danced.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose T. Temple Tuttle, an ethnomusicologist at Cleveland State University, does not feel the holes conform to a number of scales, including the South Indian system.
Can we infer that ""In the South Indian system, holes are unrelated to scales.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose T. Temple Tuttle, an ethnomusicologist at Cleveland State University, feels the holes conform to a number of scales, including the South Indian system.
Can we infer that ""In the South Indian system, holes are not unrelated to scales.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose T. Temple Tuttle, an ethnomusicologist at Cleveland State University, does not feel the holes conform to a number of scales, including the South Indian system.
Can we infer that ""In the South Indian system, holes are not unrelated to scales.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose This growing number of titles does not leave publishing houses with less time and attention to edit and market books.
Can we infer that ""Publishing houses can give less attention to editing books.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose This growing number of titles leaves publishing houses with less time and attention to edit and market books.
Can we infer that ""Publishing houses cannot give less attention to editing books.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose This growing number of titles does not leave publishing houses with less time and attention to edit and market books.
Can we infer that ""Publishing houses cannot give less attention to editing books.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose The Commentariat Would not Like a Nonsmoking Table,  Most polls agree that a quarter of the American adult population smokes regularly.
Can we infer that ""The commentariat requests for a smoking table.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose The Commentariat Would Like a Nonsmoking Table,  Most polls agree that a quarter of the American adult population smokes regularly.
Can we infer that ""The commentariat does not request for a smoking table.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose The Commentariat Would not Like a Nonsmoking Table,  Most polls agree that a quarter of the American adult population smokes regularly.
Can we infer that ""The commentariat does not request for a smoking table.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Barry McCaffrey, has not made it clear he regards the two laws as the work of deceptive and mischievous drug legalizers who have snookered a lot of otherwise right-thinking people.
Can we infer that ""Barry McCaffrey wants to legalize drugs.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Barry McCaffrey, has made it clear he regards the two laws as the work of deceptive and mischievous drug legalizers who have snookered a lot of otherwise right-thinking people.
Can we infer that ""Barry McCaffrey does not want to legalize drugs.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Barry McCaffrey, has not made it clear he regards the two laws as the work of deceptive and mischievous drug legalizers who have snookered a lot of otherwise right-thinking people.
Can we infer that ""Barry McCaffrey does not want to legalize drugs.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose It was not thin and sharp with a wire-wrapped hilt and a weighted spike on the tip of the hilt.
Can we infer that ""It was deadly.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose It was thin and sharp with a wire-wrapped hilt and a weighted spike on the tip of the hilt.
Can we infer that ""It was not deadly.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose It was not thin and sharp with a wire-wrapped hilt and a weighted spike on the tip of the hilt.
Can we infer that ""It was not deadly.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Already recognized as a federal nonprofit, the agency is not awaiting state status that would allow it to survive on charitable donations.
Can we infer that ""They would still seek other sources of funding.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Already recognized as a federal nonprofit, the agency is awaiting state status that would allow it to survive on charitable donations.
Can we infer that ""They would not still seek other sources of funding.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Already recognized as a federal nonprofit, the agency is not awaiting state status that would allow it to survive on charitable donations.
Can we infer that ""They would not still seek other sources of funding.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose That boy does not need an editor.
Can we infer that ""That boy needs his work to be edited, said his teacher.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose That boy needs an editor.
Can we infer that ""That boy does not need his work to be edited, said his teacher.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose That boy does not need an editor.
Can we infer that ""That boy does not need his work to be edited, said his teacher.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose He was not naked, old, and small.
Can we infer that ""He was a small, naked, old man.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose He was naked, old, and small.
Can we infer that ""He was not a small, naked, old man.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose He was not naked, old, and small.
Can we infer that ""He was not a small, naked, old man.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose For example, I could not appoint a deputy with the approval of at least three members of a panel consisting of the Chairmen and Ranking Minority Members of our oversight committees.
Can we infer that ""It is a better use of everyone's time only to bother three panel members in hiring a deputy.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose For example, I could appoint a deputy with the approval of at least three members of a panel consisting of the Chairmen and Ranking Minority Members of our oversight committees.
Can we infer that ""It is not a better use of everyone's time only to bother three panel members in hiring a deputy.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose For example, I could not appoint a deputy with the approval of at least three members of a panel consisting of the Chairmen and Ranking Minority Members of our oversight committees.
Can we infer that ""It is not a better use of everyone's time only to bother three panel members in hiring a deputy.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose One week, you're not the only one he can turn to when Newt shuts down the government; the next, you're bucking him up for Saddam.
Can we infer that ""There is a week in which you are the only person he can turn to when the government is shut down.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose One week, you're the only one he can turn to when Newt shuts down the government; the next, you're bucking him up for Saddam.
Can we infer that ""There is not a week in which you are the only person he can turn to when the government is shut down.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose One week, you're not the only one he can turn to when Newt shuts down the government; the next, you're bucking him up for Saddam.
Can we infer that ""There is not a week in which you are the only person he can turn to when the government is shut down.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose They had to not be willing to work with business managers to enable rather than to control business operations.
Can we infer that ""They had to be eager to work together with business managers to control business operations instead of enabling them.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose They had to be willing to work with business managers to enable rather than to control business operations.
Can we infer that ""They had to not be eager to work together with business managers to control business operations instead of enabling them.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They had to not be willing to work with business managers to enable rather than to control business operations.
Can we infer that ""They had to not be eager to work together with business managers to control business operations instead of enabling them.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose The ossified state of European telecom monopolies would not stun American Webheads.
Can we infer that ""American Webheads would be stunned by European telecom monopolies.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose The ossified state of European telecom monopolies would stun American Webheads.
Can we infer that ""American Webheads would not be stunned by European telecom monopolies.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose The ossified state of European telecom monopolies would not stun American Webheads.
Can we infer that ""American Webheads would not be stunned by European telecom monopolies.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose However, he did not tend to drink a bit too much.'
Can we infer that ""He drank a bit too much sometimes.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose However, he did tend to drink a bit too much.'
Can we infer that ""He did not drink a bit too much sometimes.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose However, he did not tend to drink a bit too much.'
Can we infer that ""He did not drink a bit too much sometimes.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Bush does not play up his born-again faith to the religious right.
Can we infer that ""Bush caters to the religious right with his faith.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Bush plays up his born-again faith to the religious right.
Can we infer that ""Bush does not cater to the religious right with his faith.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Bush does not play up his born-again faith to the religious right.
Can we infer that ""Bush does not cater to the religious right with his faith.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Finally, he did not pour a few drops of the coco into a test tube, sealing it up carefully.
Can we infer that ""He put drops in a test tube and sealed it.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Finally, he poured a few drops of the coco into a test tube, sealing it up carefully.
Can we infer that ""He did not put drops in a test tube and sealed it.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Finally, he did not pour a few drops of the coco into a test tube, sealing it up carefully.
Can we infer that ""He did not put drops in a test tube and sealed it.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Much that was not said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.
Can we infer that ""The information about Japaneese management in the 1990s was correct.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Much that was said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.
Can we infer that ""The information about Japaneese management in the 1990s was not correct.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Much that was not said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.
Can we infer that ""The information about Japaneese management in the 1990s was not correct.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose She has not been leaning on the Met to find a more intimate venue for her projects.
Can we infer that ""She is looking at the largest stadiums available for her shows.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose She has been leaning on the Met to find a more intimate venue for her projects.
Can we infer that ""She is not looking at the largest stadiums available for her shows.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose She has not been leaning on the Met to find a more intimate venue for her projects.
Can we infer that ""She is not looking at the largest stadiums available for her shows.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose The words Sather Karf had been intoning did not come to a sudden stop, even before they could be drowned in the shouts of shock and panic from the others.
Can we infer that ""Sather Karf's words ended abruptly before the others' shouts could overpower them.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose The words Sather Karf had been intoning came to a sudden stop, even before they could be drowned in the shouts of shock and panic from the others.
Can we infer that ""Sather Karf's words did not end abruptly before the others' shouts could overpower them.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose The words Sather Karf had been intoning did not come to a sudden stop, even before they could be drowned in the shouts of shock and panic from the others.
Can we infer that ""Sather Karf's words did not end abruptly before the others' shouts could overpower them.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Influential blacks from around the country did not advise him to quit the race and leave the seat to the man many of them viewed as its rightful heir.
Can we infer that ""Influential blacks attempted to stop someone from joining the presidential race to allowed their candidate the power.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Influential blacks from around the country advised him to quit the race and leave the seat to the man many of them viewed as its rightful heir.
Can we infer that ""Influential blacks did not attempt to stop someone from joining the presidential race to allowed their candidate the power.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Influential blacks from around the country did not advise him to quit the race and leave the seat to the man many of them viewed as its rightful heir.
Can we infer that ""Influential blacks did not attempt to stop someone from joining the presidential race to allowed their candidate the power.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose The other man did not wear a black hood and cloak.
Can we infer that ""A black hood and cloak was worn by the other man.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose The other man wore a black hood and cloak.
Can we infer that ""A black hood and cloak was not worn by the other man.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose The other man did not wear a black hood and cloak.
Can we infer that ""A black hood and cloak was not worn by the other man.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose When tenants do not have vigorous representation, the outcome is much different, Legal Services lawyer Lewis Liebler said Wednesday as he joined about six other lawyers doing pro bono work.
Can we infer that ""Tenants usually have better cases than it seems like they do but sometimes a lawyer is needed to bring that out.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose When tenants have vigorous representation, the outcome is much different, Legal Services lawyer Lewis Liebler said Wednesday as he joined about six other lawyers doing pro bono work.
Can we infer that ""Tenants usually do not have better cases than it seems like they do but sometimes a lawyer is needed to bring that out.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose When tenants do not have vigorous representation, the outcome is much different, Legal Services lawyer Lewis Liebler said Wednesday as he joined about six other lawyers doing pro bono work.
Can we infer that ""Tenants usually do not have better cases than it seems like they do but sometimes a lawyer is needed to bring that out.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose EPA estimates that there are not approximately 490 respondents that are affected by the air emission rules and must submit an initial applicability notification.
Can we infer that ""Anyone harming the air must answer to the epa.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose EPA estimates that there are approximately 490 respondents that are affected by the air emission rules and must submit an initial applicability notification.
Can we infer that ""Anyone harming the air must not answer to the epa.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose EPA estimates that there are not approximately 490 respondents that are affected by the air emission rules and must submit an initial applicability notification.
Can we infer that ""Anyone harming the air must not answer to the epa.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A writer does not go inside the Air Force surveillance planes currently searching Kosovo for Serbian tanks.
Can we infer that ""There have been military actions in Kosovo.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A writer goes inside the Air Force surveillance planes currently searching Kosovo for Serbian tanks.
Can we infer that ""There have not been military actions in Kosovo.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose A writer does not go inside the Air Force surveillance planes currently searching Kosovo for Serbian tanks.
Can we infer that ""There have not been military actions in Kosovo.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose But, at lunch-time, there did not arrive a new piece of evidence �or rather lack of evidence.
Can we infer that ""A new evidence has shown up at lunch time.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose But, at lunch-time, there arrived a new piece of evidence �or rather lack of evidence.
Can we infer that ""A new evidence has not shown up at lunch time.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose But, at lunch-time, there did not arrive a new piece of evidence �or rather lack of evidence.
Can we infer that ""A new evidence has not shown up at lunch time.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose He did not keep his eyes down on the photographs and let her talk.
Can we infer that ""He stared at her intently while she spoke.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose He kept his eyes down on the photographs and let her talk.
Can we infer that ""He did not stare at her intently while she spoke.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose He did not keep his eyes down on the photographs and let her talk.
Can we infer that ""He did not stare at her intently while she spoke.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Agencies were not to implement the new policies for the SES appraisal cycles that began in 2001.
Can we infer that ""Appraisal cycles starting in 2001 were done under new rules requiring greater oversight and accounting.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Agencies were to implement the new policies for the SES appraisal cycles that began in 2001.
Can we infer that ""Appraisal cycles starting in 2001 were not done under new rules requiring greater oversight and accounting.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Agencies were not to implement the new policies for the SES appraisal cycles that began in 2001.
Can we infer that ""Appraisal cycles starting in 2001 were not done under new rules requiring greater oversight and accounting.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",2
"The question requires reasoning about negation. 
Suppose Then follow-up interviews would not have to do less alcohol intake assessment, and that would mean less intervention effect on the control group.
Can we infer that ""There would be some follow-up assessments.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose Then follow-up interviews would have to do less alcohol intake assessment, and that would mean less intervention effect on the control group.
Can we infer that ""There would not be some follow-up assessments.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose Then follow-up interviews would not have to do less alcohol intake assessment, and that would mean less intervention effect on the control group.
Can we infer that ""There would not be some follow-up assessments.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They do not track, and are built on the LSC Performance Criteria and ABA Standards for Providers of Civil Legal Services to the Poor.
Can we infer that ""The LSC Performance Criteria is related to the ABA Standards for Prividers of Civil Legal Services to the Poor.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",0
"The question requires reasoning about negation. 
Suppose They track, and are built on the LSC Performance Criteria and ABA Standards for Providers of Civil Legal Services to the Poor.
Can we infer that ""The LSC Performance Criteria is not related to the ABA Standards for Prividers of Civil Legal Services to the Poor.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose They do not track, and are built on the LSC Performance Criteria and ABA Standards for Providers of Civil Legal Services to the Poor.
Can we infer that ""The LSC Performance Criteria is not related to the ABA Standards for Prividers of Civil Legal Services to the Poor.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose In sensitive areas such as the Adirondacks, for example, the majority of lakes have not remained fairly constant in terms of acidification levels, while the most sensitive lakes continue to acidify.
Can we infer that ""The least sensitive lakes remain fairly constant in terms of acidification levels.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
"The question requires reasoning about negation. 
Suppose In sensitive areas such as the Adirondacks, for example, the majority of lakes have remained fairly constant in terms of acidification levels, while the most sensitive lakes continue to acidify.
Can we infer that ""The least sensitive lakes do not remain fairly constant in terms of acidification levels.""?
OPTIONS
- Yes
- No
- Maybe
Answer:","[' Yes',' No',' Maybe']",1
