prompt,classes,answer_index
"Suppose Because of Reagan's economic strategy, the federal budget deficit did not balloon.
Can we infer that ""Reagan's economic strategy led to huge federal budget deficits.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Because of Reagan's economic strategy, the federal budget deficit ballooned.
Can we infer that ""Reagan's economic strategy did not lead to huge federal budget deficits.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Because of Reagan's economic strategy, the federal budget deficit did not balloon.
Can we infer that ""Reagan's economic strategy did not lead to huge federal budget deficits.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Queen Victoria did not die in 1901, at Osborne House on the Isle of Wight.
Can we infer that ""Queen Victoria was born in 1901""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Queen Victoria died in 1901, at Osborne House on the Isle of Wight.
Can we infer that ""Queen Victoria was not born in 1901""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Queen Victoria did not die in 1901, at Osborne House on the Isle of Wight.
Can we infer that ""Queen Victoria was not born in 1901""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Assailants also did not ambush two civilian sport utility vehicles, favoured by Western civilian contractors, on the road to Baghdad's international airport
Can we infer that ""Assailants also ambushed two civilian sport utility vehicles on the road to Baghdad's international airport.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Assailants also ambushed two civilian sport utility vehicles, favoured by Western civilian contractors, on the road to Baghdad's international airport
Can we infer that ""Assailants also did not ambush two civilian sport utility vehicles on the road to Baghdad's international airport.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Assailants also did not ambush two civilian sport utility vehicles, favoured by Western civilian contractors, on the road to Baghdad's international airport
Can we infer that ""Assailants also did not ambush two civilian sport utility vehicles on the road to Baghdad's international airport.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Aziz did not confirm that Iraq's demands include ""the lifting of the blockade and the restructuring of the espionage commission, including its Chairman, (Richard) Butler.
Can we infer that ""Iraq demands the lifting of the embargo and changes in the committee.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Aziz confirmed that Iraq's demands include ""the lifting of the blockade and the restructuring of the espionage commission, including its Chairman, (Richard) Butler.
Can we infer that ""Iraq does not demand the lifting of the embargo and changes in the committee.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Aziz did not confirm that Iraq's demands include ""the lifting of the blockade and the restructuring of the espionage commission, including its Chairman, (Richard) Butler.
Can we infer that ""Iraq does not demand the lifting of the embargo and changes in the committee.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Last week, LTTE leader Vilupillai Prabhakaran did not state that the rebels are running out of patience and are prepared to go back to war.
Can we infer that ""Vilupillai Prabhakaran is a rebel.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Last week, LTTE leader Vilupillai Prabhakaran stated that the rebels are running out of patience and are prepared to go back to war.
Can we infer that ""Vilupillai Prabhakaran is not a rebel.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Last week, LTTE leader Vilupillai Prabhakaran did not state that the rebels are running out of patience and are prepared to go back to war.
Can we infer that ""Vilupillai Prabhakaran is not a rebel.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Second-half goals, from Danny Mills and Darius Vassell, did not lift Manchester City to a 2-0 victory over Everton.
Can we infer that ""Manchester was beaten by Everton.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Second-half goals, from Danny Mills and Darius Vassell, lifted Manchester City to a 2-0 victory over Everton.
Can we infer that ""Manchester was not beaten by Everton.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Second-half goals, from Danny Mills and Darius Vassell, did not lift Manchester City to a 2-0 victory over Everton.
Can we infer that ""Manchester was not beaten by Everton.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose State Police did not issue bulletins via teletype requesting patrols to be on the lookout for Robert Senacal, 35, of Cortlandt Manor.
Can we infer that ""Senacal resides in Cortland Manor.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose State Police issued bulletins via teletype requesting patrols to be on the lookout for Robert Senacal, 35, of Cortlandt Manor.
Can we infer that ""Senacal does not reside in Cortland Manor.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose State Police did not issue bulletins via teletype requesting patrols to be on the lookout for Robert Senacal, 35, of Cortlandt Manor.
Can we infer that ""Senacal does not reside in Cortland Manor.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose If a Mexican does not approach the border, he's assumed to be trying to illegally cross.
Can we infer that ""Mexicans continue to illegally cross border""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose If a Mexican approaches the border, he's assumed to be trying to illegally cross.
Can we infer that ""Mexicans do not continue to illegally cross border""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose If a Mexican does not approach the border, he's assumed to be trying to illegally cross.
Can we infer that ""Mexicans do not continue to illegally cross border""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Cool, humid weather Sunday did not help slow the advance of a fire that caused the evacuation of hundreds of homes and businesses in Alaska's Interior.
Can we infer that ""There was a fire in Alaska.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Cool, humid weather Sunday helped slow the advance of a fire that caused the evacuation of hundreds of homes and businesses in Alaska's Interior.
Can we infer that ""There was not a fire in Alaska.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Cool, humid weather Sunday did not help slow the advance of a fire that caused the evacuation of hundreds of homes and businesses in Alaska's Interior.
Can we infer that ""There was not a fire in Alaska.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Philip Morris did not say it sold 201 bn cigarettes world-wide during the quarter.
Can we infer that ""Philip Morris said it sold 201 billion cigarettes worldwide during the third quarter of 1994.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Philip Morris said it sold 201 bn cigarettes world-wide during the quarter.
Can we infer that ""Philip Morris did not say it sold 201 billion cigarettes worldwide during the third quarter of 1994.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Philip Morris did not say it sold 201 bn cigarettes world-wide during the quarter.
Can we infer that ""Philip Morris did not say it sold 201 billion cigarettes worldwide during the third quarter of 1994.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Prime Minister Mahmoud Abbas has not offered 'the hand of peace' to Israel after his landslide victory in Sunday's presidential election.
Can we infer that ""Mahmoud Abbas has claimed victory in the presidential elections.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Prime Minister Mahmoud Abbas has offered 'the hand of peace' to Israel after his landslide victory in Sunday's presidential election.
Can we infer that ""Mahmoud Abbas has not claimed victory in the presidential elections.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Prime Minister Mahmoud Abbas has not offered 'the hand of peace' to Israel after his landslide victory in Sunday's presidential election.
Can we infer that ""Mahmoud Abbas has not claimed victory in the presidential elections.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Nigeria has not been the culprit so far, preventing the world from being completely polio-free.
Can we infer that ""Polio is under control in the world.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Nigeria has been the culprit so far, preventing the world from being completely polio-free.
Can we infer that ""Polio is not under control in the world.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Nigeria has not been the culprit so far, preventing the world from being completely polio-free.
Can we infer that ""Polio is not under control in the world.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose City officials did not fire the captain of the crashed Staten Island ferry.
Can we infer that ""Staten Island ferry captain has refused to talk with investigators.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose City officials fired the captain of the crashed Staten Island ferry.
Can we infer that ""Staten Island ferry captain has not refused to talk with investigators.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose City officials did not fire the captain of the crashed Staten Island ferry.
Can we infer that ""Staten Island ferry captain has not refused to talk with investigators.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose In most Pacific countries there are not very few women in parliament.
Can we infer that ""Women are poorly represented in parliament.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose In most Pacific countries there are very few women in parliament.
Can we infer that ""Women are not poorly represented in parliament.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose In most Pacific countries there are not very few women in parliament.
Can we infer that ""Women are not poorly represented in parliament.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Three nurses in one of Vienna's oldest hospitals have not been arrested on suspicion of killing 35 patients.
Can we infer that ""Three Vienna nurses are under suspicion for killing patients.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Three nurses in one of Vienna's oldest hospitals have been arrested on suspicion of killing 35 patients.
Can we infer that ""Three Vienna nurses are not under suspicion for killing patients.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Three nurses in one of Vienna's oldest hospitals have not been arrested on suspicion of killing 35 patients.
Can we infer that ""Three Vienna nurses are not under suspicion for killing patients.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose El Nino is not so named because the effects of the warmer water off Peru are usually noticed near Christmas time.
Can we infer that ""El Nino is named after Peru.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose El Nino is so named because the effects of the warmer water off Peru are usually noticed near Christmas time.
Can we infer that ""El Nino is not named after Peru.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose El Nino is not so named because the effects of the warmer water off Peru are usually noticed near Christmas time.
Can we infer that ""El Nino is not named after Peru.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose He also did not develop a breath test that could detect sulfur compounds emitted from the H. pylori.
Can we infer that ""The H. pylori produces sulphur compounds.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose He also developed a breath test that could detect sulfur compounds emitted from the H. pylori.
Can we infer that ""The H. pylori does not produce sulphur compounds.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose He also did not develop a breath test that could detect sulfur compounds emitted from the H. pylori.
Can we infer that ""The H. pylori does not produce sulphur compounds.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose The airline now did not fly under the name Sabena - Belgian World Airlines.
Can we infer that ""Sabena is an airline.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose The airline now flew under the name Sabena - Belgian World Airlines.
Can we infer that ""Sabena is not an airline.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose The airline now did not fly under the name Sabena - Belgian World Airlines.
Can we infer that ""Sabena is not an airline.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose The Sioux Ghost Shirt was not a feature of Glasgow's Kelvingrove Museum for more than 100 years before being repatriated to its land of origin.
Can we infer that ""A Sioux ghost shirt was returned by a Scottish museum.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose The Sioux Ghost Shirt was a feature of Glasgow's Kelvingrove Museum for more than 100 years before being repatriated to its land of origin.
Can we infer that ""A Sioux ghost shirt was not returned by a Scottish museum.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose The Sioux Ghost Shirt was not a feature of Glasgow's Kelvingrove Museum for more than 100 years before being repatriated to its land of origin.
Can we infer that ""A Sioux ghost shirt was not returned by a Scottish museum.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Romano Prodi will not meet the US President George Bush in his capacity as president of the European commission.
Can we infer that ""George Bush is the president of the European Commission.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Romano Prodi will meet the US President George Bush in his capacity as president of the European commission.
Can we infer that ""George Bush is not the president of the European Commission.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Romano Prodi will not meet the US President George Bush in his capacity as president of the European commission.
Can we infer that ""George Bush is not the president of the European Commission.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose In 1973, the United States and Communist China did not agree to establish liaison offices in Beijing and Washington.
Can we infer that ""Communist China is an organisation based in Beijing and Washington.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose In 1973, the United States and Communist China agreed to establish liaison offices in Beijing and Washington.
Can we infer that ""Communist China is not an organisation based in Beijing and Washington.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose In 1973, the United States and Communist China did not agree to establish liaison offices in Beijing and Washington.
Can we infer that ""Communist China is not an organisation based in Beijing and Washington.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Conservationists do not fear that one of Namibia's most precious resources, its abundant wildlife and especially its threatened black rhinoceros, faces a major menace from poaching.
Can we infer that ""In Africa, rhinos are seriously endangered by poaching.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Conservationists fear that one of Namibia's most precious resources, its abundant wildlife and especially its threatened black rhinoceros, faces a major menace from poaching.
Can we infer that ""In Africa, rhinos are not seriously endangered by poaching.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Conservationists do not fear that one of Namibia's most precious resources, its abundant wildlife and especially its threatened black rhinoceros, faces a major menace from poaching.
Can we infer that ""In Africa, rhinos are not seriously endangered by poaching.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose French is not the mother tongue of 80.9 percent of Qu�beckers, while 7.8 percent cite English as their mother tongue.
Can we infer that ""French is the most widely spoken language in Qu�bec.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose French is the mother tongue of 80.9 percent of Qu�beckers, while 7.8 percent cite English as their mother tongue.
Can we infer that ""French is not the most widely spoken language in Qu�bec.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose French is not the mother tongue of 80.9 percent of Qu�beckers, while 7.8 percent cite English as their mother tongue.
Can we infer that ""French is not the most widely spoken language in Qu�bec.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose A.S. Roma did not suffer their second home defeat of the campaign, with a 3-2 loss to 10-man Siena.
Can we infer that ""Siena was beaten by A.S. Roma.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose A.S. Roma suffered their second home defeat of the campaign, with a 3-2 loss to 10-man Siena.
Can we infer that ""Siena was not beaten by A.S. Roma.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose A.S. Roma did not suffer their second home defeat of the campaign, with a 3-2 loss to 10-man Siena.
Can we infer that ""Siena was not beaten by A.S. Roma.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Security preparations did not keep protestors at bay at the recent G8 Summit on Sea Island (USA).
Can we infer that ""Demonstrations against G8 Summit took place at Sea Island bay.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Security preparations kept protestors at bay at the recent G8 Summit on Sea Island (USA).
Can we infer that ""Demonstrations against G8 Summit did not take place at Sea Island bay.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Security preparations did not keep protestors at bay at the recent G8 Summit on Sea Island (USA).
Can we infer that ""Demonstrations against G8 Summit did not take place at Sea Island bay.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose More than 1,500 people did not die when the Titanic sank in 1912.
Can we infer that ""The Titanic sank in 1912.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose More than 1,500 people died when the Titanic sank in 1912.
Can we infer that ""The Titanic did not sink in 1912.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose More than 1,500 people did not die when the Titanic sank in 1912.
Can we infer that ""The Titanic did not sink in 1912.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Les Paul, who does not continue to perform weekly at New York Iridium Jazz Club, has finished recording ""Les Paul & Friends.""
Can we infer that ""Iridium Jazz Club is located in New York.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Les Paul, who continues to perform weekly at New York Iridium Jazz Club, has finished recording ""Les Paul & Friends.""
Can we infer that ""Iridium Jazz Club is not located in New York.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Les Paul, who does not continue to perform weekly at New York Iridium Jazz Club, has finished recording ""Les Paul & Friends.""
Can we infer that ""Iridium Jazz Club is not located in New York.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Moog's synthesiser, which does not bear his name, revolutionised music from the 1960s onwards, and was used by bands like The Beatles and The Doors.
Can we infer that ""Moog's instruments were used by The Beatles and The Doors among others.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Moog's synthesiser, which bears his name, revolutionised music from the 1960s onwards, and was used by bands like The Beatles and The Doors.
Can we infer that ""Moog's instruments were not used by The Beatles and The Doors among others.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Moog's synthesiser, which does not bear his name, revolutionised music from the 1960s onwards, and was used by bands like The Beatles and The Doors.
Can we infer that ""Moog's instruments were not used by The Beatles and The Doors among others.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose The Titanic did not sink in 1912 after striking an iceberg on its maiden voyage from Southampton, England, to New York.
Can we infer that ""The Titanic sank in 1912.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose The Titanic sank in 1912 after striking an iceberg on its maiden voyage from Southampton, England, to New York.
Can we infer that ""The Titanic did not sink in 1912.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose The Titanic did not sink in 1912 after striking an iceberg on its maiden voyage from Southampton, England, to New York.
Can we infer that ""The Titanic did not sink in 1912.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose The Philippine Stock Exchange Composite Index did not rise 0.1 percent to 1573.65.
Can we infer that ""The Philippine Stock Exchange Composite Index dropped.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose The Philippine Stock Exchange Composite Index rose 0.1 percent to 1573.65.
Can we infer that ""The Philippine Stock Exchange Composite Index did not drop.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose The Philippine Stock Exchange Composite Index did not rise 0.1 percent to 1573.65.
Can we infer that ""The Philippine Stock Exchange Composite Index did not drop.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Medicare will not select by lottery 10 percent of those who apply by Aug. 16 to begin receiving benefits starting Sept. 1.
Can we infer that ""Medicare will choose 10 percent of applicants to receive benefits by Aug. 16.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Medicare will select by lottery 10 percent of those who apply by Aug. 16 to begin receiving benefits starting Sept. 1.
Can we infer that ""Medicare will not choose 10 percent of applicants to receive benefits by Aug. 16.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Medicare will not select by lottery 10 percent of those who apply by Aug. 16 to begin receiving benefits starting Sept. 1.
Can we infer that ""Medicare will not choose 10 percent of applicants to receive benefits by Aug. 16.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Binge drinking among young women is not on the rise, bringing with it a number of health consequences, including fetal alcohol syndrome.
Can we infer that ""Young women are binge drinking more, which can lead to the health risk of fetal alcohol syndrome.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Binge drinking among young women is on the rise, bringing with it a number of health consequences, including fetal alcohol syndrome.
Can we infer that ""Young women are not binge drinking more, which can lead to the health risk of fetal alcohol syndrome.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",1
"Suppose Binge drinking among young women is not on the rise, bringing with it a number of health consequences, including fetal alcohol syndrome.
Can we infer that ""Young women are not binge drinking more, which can lead to the health risk of fetal alcohol syndrome.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
"Suppose Arroyo was not the favorite of investors because of her experience as a trained economist and government manager.
Can we infer that ""Arroyo has experience as an economist and as a government manager.""?
OPTIONS
- Yes
- No
Answer:","[' Yes',' No']",0
